family_id	provenance_json
daf024affc568853a32f551ecabbaabe6ad005324acd4304777412765456ff9a	{"symbol":"v8::internal::wasm::StackMemory::GetCentralStackView(v8::internal::Isolate*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
db69a00f387ff559f63c7088f66af7946dad980946ff5f2c76e311e05900dc1c	{"symbol":"v8::internal::Isolate::FindOrAllocatePerThreadDataForThisThread()","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
dc841b418a43489285004497520904bab350e475f311241b0bb235ba9fcf4c8a	{"symbol":"_RINvMs6_NtCs1lJFy7o6pGX_9hashbrown3rawINtB6_8RawTableTNtNtCscHgRw1M2fX5_5alloc6string6StringNtCs1hMbrFPmPsq_5vault7ProfileEE14reserve_rehashNCINvNtB8_3map11make_hasherBQ_B1s_NtNtNtCs6ZjlLoI6YmX_3std4hash6random11RandomStateE0ECs3JBA3HkGT3V_9host_play","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
dc877e0c4569c6b1db219e81b7ab5dffce40b52836cdebb3bc74db399070c0a3	{"symbol":"_RNvNtCsdO8rEf1jYGK_3nav4pack9read_name","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
dd61c7130419a501bd0667b27233cf99694186844c12bc425dfd6bb61b48d3e9	{"symbol":"v8::internal::HeapObjectsMap::HeapObjectsMap(v8::internal::Heap*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ddad8a7d3b08ca7ba4c54e256931b5d9d220d7d30fa9bc12193d873f7fd86ed4	{"symbol":"_RNvMs_NtNtCseoayFEFQqjH_6client6config8obj_typeNtB4_7ObjType6unpack","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
dde4336a3153a334365d4918fd7accad1235ebfbc4725122e3ed8a9cde48f6f7	{"symbol":"_RNvMs_NtNtCseoayFEFQqjH_6client6dash3d9anim_baseNtB4_8AnimBase3new","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
de01b46e76e67df38a06f6e161382a6658c5a09f7cd6082993ab1075c0944c5a	{"symbol":"v8::internal::WriteBarrier::GenerationalBarrierSlow(v8::internal::Tagged<v8::internal::HeapObject>, unsigned long, v8::internal::Tagged<v8::internal::HeapObject>)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
de7af124051a40a470ceb9131f1f55ba8797191aa8d17f770c31d066f8d15c27	{"symbol":"v8::internal::IncrementalMarking::IncrementalMarking(v8::internal::Heap*, v8::internal::WeakObjects*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
dec372a81fa7cd72cb162a4e8bd44d5a765f5f452f57e3542a3aa58b1a77cfca	{"symbol":"_RNvMNtNtCseoayFEFQqjH_6client4core5worldNtB2_5World7set_obj","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e0a1f669a6a35b4ebb54abaf67ecd4b3f3da3025a2f80473708d9061f1566cf2	{"symbol":"_RNvNtCs8BNLh0y6PrD_6script15rs2b0t_registry17parse_setting_def","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e13fbac0260299db4b752e20cc6d8ee25e29bbb6898bdf658a1cce842d003a6a	{"symbol":"_RINvMs6_NtCs1lJFy7o6pGX_9hashbrown3rawINtB6_8RawTableTNtNtCscHgRw1M2fX5_5alloc6string6StringNtNtCsjCVkXGB5m1G_3api8snapshot12GameSnapshotEE14reserve_rehashNCINvNtB8_3map11make_hasherBQ_B1s_NtNtNtCs6ZjlLoI6YmX_3std4hash6random11RandomStateE0ECsh45fz8A1of3_3tui","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e167aa90deb0d855428bcce169bce2042455e236c234be6545b55fbb0eb056a0	{"symbol":"v8::internal::HandleScope::Extend(v8::internal::Isolate*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	{"symbol":"v8::internal::Isolate::Init(v8::internal::SnapshotData*, v8::internal::SnapshotData*, v8::internal::SnapshotData*, bool)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e220fe1122bad46f986f3f0939ad9b5fc1c70517b4ace797aab6dfc17031bb2a	{"symbol":"<unresolved>","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e2da3e86c9ebcbba3943b1a767a9befb67d6f9206df8b03235b01d8b447c32bf	{"symbol":"_RINvMNtCs5bJpdm632qa_9deno_core12gotham_stateNtB3_11GothamState3putNtNtB5_5tasks13V8TaskSpawnerEB5_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e2ee98d8e68c51813bdd0b04b93112bb9034d0dfdeb354e00f9c04980120d117	{"symbol":"_RINvXs5_NtCs8w6ufvPp9JY_10serde_json2deQINtB6_12DeserializerNtNtB8_4read7StrReadENtNtCsg1F0d9pE0jn_5serde2de12Deserializer18deserialize_stringNtNtB1j_5impls13StringVisitorECs8BNLh0y6PrD_6script","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e4f7606d320ae723a8429e34a0d341babcf1683b3e7ae8a8b3d2056b6930177a	{"symbol":"_RNvMNtNtCseoayFEFQqjH_6client4core5worldNtB2_5World9set_decor","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e4fcbd8076b09a32f7828f4e08e05a8d1461de0f4e56f6418261cac92ef2f1cd	{"symbol":"_RNvMNtNtCsjSTgzKTFx8E_5tokio7runtime7builderNtB2_7Builder3new.llvm.18284464411356100596","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e5b43aad5898c72cb93b5ff536035984342fe341aae8fef73dfc19fe3fcd7c23	{"symbol":"_RNvMNtNtCseoayFEFQqjH_6client10datastruct9lru_cacheINtB2_8LruCacheNtNtNtB6_6dash3d5store12SharedSpriteE3newB6_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	{"symbol":"_RNvXs4_NtCscHgRw1M2fX5_5alloc6stringNtB5_6StringNtNtCsc36rpYXAlPq_4core5clone5Clone5clone","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e6a08bd3576ee2f9da4b6b2f3b7b32a2f98045ca15bb574d3767b4d57fdbaf94	{"symbol":"_RNvMNtCs50mG4W4lMfe_8scenario8evidenceNtB2_8Evidence8terminal","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e722f1fd05a3d869c1a72eaabcb9323cd25d86a610362b3b95123ea9c1780fe1	{"symbol":"v8::internal::(anonymous namespace)::ConstructBuffer(v8::internal::Isolate*, v8::internal::DirectHandle<v8::internal::JSFunction>, v8::internal::DirectHandle<v8::internal::JSReceiver>, v8::internal::DirectHandle<v8::internal::Object>, v8::internal::DirectHandle<v8::internal::Object>, v8::internal::InitializedFlag)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e7c4d1e641be3dee8a2c6ba7c31c3c3b1cfdcdf4a1106fd922dac644ba1ec5a1	{"symbol":"v8::internal::Heap::InsertIntoRememberedSetFromCode(v8::internal::MutablePageMetadata*, unsigned long)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e821e91c59f08171d755f86808d0a7e4c21f771576e0d619869f62518dac7180	{"symbol":"_RNvCs3JBA3HkGT3V_9host_play21script_slot_or_insert","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e925e6e7e555f145dd3cb9f670562e620dcb162209e86c1dd494424e5eca2fcb	{"symbol":"_RINvMs6_NtCs1lJFy7o6pGX_9hashbrown3rawINtB6_8RawTableTNtNtCscHgRw1M2fX5_5alloc6string6StringTBQ_INtNtCsc36rpYXAlPq_4core6option6OptionINtNtBU_3vec3VechEEEEE14reserve_rehashNCINvNtB8_3map11make_hasherBQ_B1s_NtNtNtCs6ZjlLoI6YmX_3std4hash6random11RandomStateE0ECs46fkt1xHg5P_11rustyscript","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
e9e36b6fee08c8530f043c28b923c05aa6f54b86c2ea984b5305060cc3bdbbdd	{"symbol":"v8::internal::GlobalHandles::Create(v8::internal::Tagged<v8::internal::Object>)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
eb965d7f0dda95cd197ac8b79ecb3286f8ad3ad63daa9c93d6b18139ed011ead	{"symbol":"_RINvNtNtCs6ZjlLoI6YmX_3std6thread9lifecycle15spawn_uncheckedNCNvNtNtCseoayFEFQqjH_6client2io8ondemand13subscribe_hubs0_0uEB14_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ec51e48b0e1dfa29517cc0204670d12cc5d4a19ea45cab8b7b017907a213e5d7	{"symbol":"v8::internal::Bootstrapper::InitializeOncePerProcess()","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ec8fed4bf55c3eafa074bd5eb3e5425b6fec8022cf6682a73c71a57f877713aa	{"symbol":"__strdup","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ec923eb81ff0163b0426ee4981c0e1d5af51159db95417dc6c0ca9af74d99667	{"symbol":"_RINvXNtNtCscHgRw1M2fX5_5alloc3vec14spec_from_elemINtB5_3VecIBM_lEENtB3_12SpecFromElem9from_elemNtNtB7_5alloc6GlobalECseoayFEFQqjH_6client","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ecf04988ffba303656dcae1a61829b660d5402e17ccba64edae90e55041ad43f	{"symbol":"void std::__Cr::__hash_table<std::__Cr::__hash_value_type<v8::internal::Isolate*, std::__Cr::unique_ptr<v8::internal::wasm::WasmEngine::IsolateInfo, std::__Cr::default_delete<v8::internal::wasm::WasmEngine::IsolateInfo> > >, std::__Cr::__unordered_map_hasher<v8::internal::Isolate*, std::__Cr::__hash_value_type<v8::internal::Isolate*, std::__Cr::unique_ptr<v8::internal::wasm::WasmEngine::IsolateInfo, std::__Cr::default_delete<v8::internal::wasm::WasmEngine::IsolateInfo> > >, std::__Cr::hash<v8::internal::Isolate*>, std::__Cr::equal_to<v8::internal::Isolate*>, true>, std::__Cr::__unordered_map_equal<v8::internal::Isolate*, std::__Cr::__hash_value_type<v8::internal::Isolate*, std::__Cr::unique_ptr<v8::internal::wasm::WasmEngine::IsolateInfo, std::__Cr::default_delete<v8::internal::wasm::WasmEngine::IsolateInfo> > >, std::__Cr::equal_to<v8::internal::Isolate*>, std::__Cr::hash<v8::internal::Isolate*>, true>, std::__Cr::allocator<std::__Cr::__hash_value_type<v8::internal::Isolate*, std::__Cr::unique_ptr<v8::internal::wasm::WasmEngine::IsolateInfo, std::__Cr::default_delete<v8::internal::wasm::WasmEngine::IsolateInfo> > > > >::__do_rehash<true>(unsigned long)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ed18864bf7ff0822ecaad38b15c39a999bd9d34ad1d4914979ecc98ac5421f19	{"symbol":"v8::internal::Sweeper::ConcurrentMajorSweeper& std::__Cr::vector<v8::internal::Sweeper::ConcurrentMajorSweeper, std::__Cr::allocator<v8::internal::Sweeper::ConcurrentMajorSweeper> >::emplace_back<v8::internal::Sweeper*&>(v8::internal::Sweeper*&)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ed1af01a81203a3866fb72d810168a10a3c1b7e58882a6b999406b477a897eed	{"symbol":"_RNvNtCs5bJpdm632qa_9deno_core13extension_set14setup_op_state","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
edca9c120dbdd573c00e82e191d271e7b19181a0032d8fd6e8d3ae34da727e2e	{"symbol":"_RNvMNtNtCseoayFEFQqjH_6client10wordfilter11word_filterNtB2_10WordFilter12read_domains","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
edcaa9ee722ce3b2f2d0ab95502421f356fd5d880d1abc85cf2ce615ccb4d78d	{"symbol":"_RNvMs1_NtNtCseoayFEFQqjH_6client8graphics5pix3dNtB5_9Pix3DDraw15cached_averages","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
edd755cf4c723e1f1b8b96216796551f6be27ddea638984812749935ddd5bda7	{"symbol":"v8::internal::baseline::ConcurrentBaselineCompiler::ConcurrentBaselineCompiler(v8::internal::Isolate*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
ef4e540fe6ca247a4cf69e629f80d84235a5ce36f852a4383b9777e3d14e36f1	{"symbol":"_RNvMs_NtNtCseoayFEFQqjH_6client2io13client_streamNtB4_12ClientStream7connect","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f03ee78951fc67d0673a6a52ddbb4a6e567c4d74365df70e2e71e47772de959d	{"symbol":"v8::platform::NewDefaultPlatform(int, v8::platform::IdleTaskSupport, v8::platform::InProcessStackDumping, std::__Cr::unique_ptr<v8::TracingController, std::__Cr::default_delete<v8::TracingController> >, v8::platform::PriorityMode)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f055845ab0dca12be07ed64aab7569dcdcec6465716f694e22bbe6b5e9d25652	{"symbol":"v8::internal::Isolate::New(v8::internal::IsolateGroup*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f123e75e3ee93fe3b0c416d03db584ccedf8366949254ef9bb474e2057c061a2	{"symbol":"std::__Cr::deque<std::__Cr::pair<v8::platform::DefaultForegroundTaskRunner::Nestability, std::__Cr::unique_ptr<v8::Task, std::__Cr::default_delete<v8::Task> > >, std::__Cr::allocator<std::__Cr::pair<v8::platform::DefaultForegroundTaskRunner::Nestability, std::__Cr::unique_ptr<v8::Task, std::__Cr::default_delete<v8::Task> > > > >::__add_back_capacity()","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f20f719ae83ac5c6407ebc5559bf207d7df223889025847c2e379ceccd5e1e9c	{"symbol":"_RNvMs5_NtCscHgRw1M2fX5_5alloc7raw_vecNtB5_11RawVecInner11finish_growCsdgoXfPE8R7h_20signal_hook_registry","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f4dffd87ec76a3bb0853c541bd1fc9d84f13eaa9b938a6b1f855cd24cdfc91ab	{"symbol":"_RNvMs0_NtNtCseoayFEFQqjH_6client6config8loc_typeNtB5_7LocType6unpack","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f5ce67bf6fb7a767979b6754873b100c2501c495ea5f094f69a25f3a62bc1c31	{"symbol":"_RNCINvMs0_NtNtCs6ZjlLoI6YmX_3std4sync4onceNtB8_4Once15call_once_forceNCINvMNtBa_9once_lockINtB1b_8OnceLockTINtNtCscHgRw1M2fX5_5alloc4sync3ArcINtNtB1M_3vec3VecINtNtCsc36rpYXAlPq_4core6option6OptionNtNtNtCseoayFEFQqjH_6client5sound5jagfx5SoundEEEIB1I_IB2g_lEEEE10initializeNCINvB1a_11get_or_initNCNvB3a_11empty_table0E0zE0E0B3e_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f65b0dcb8f471028f70856a1800f7c05f9c37a5f360b9855fe07103e88e98e2c	{"symbol":"_RNvXs_NtNtCscHgRw1M2fX5_5alloc3vec21spec_from_iter_nestedINtB6_3VecIBU_lEEINtB4_18SpecFromIterNestedB13_INtNtNtNtCsc36rpYXAlPq_4core4iter8adapters3map3MapINtNtNtB1N_5slice4iter4IterB13_ENCNvNtNtCseoayFEFQqjH_6client2io8ondemand13subscribe_hubs_0EE9from_iterB36_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f6f46ba007de022741eb4337ea160763f44549e8bf90a312eb2a97206328cef7	{"symbol":"std::__Cr::pair<unsigned long (*)(void*, unsigned long, unsigned long), void*>& std::__Cr::vector<std::__Cr::pair<unsigned long (*)(void*, unsigned long, unsigned long), void*>, std::__Cr::allocator<std::__Cr::pair<unsigned long (*)(void*, unsigned long, unsigned long), void*> > >::emplace_back<std::__Cr::pair<unsigned long (*)(void*, unsigned long, unsigned long), void*> >(std::__Cr::pair<unsigned long (*)(void*, unsigned long, unsigned long), void*>&&)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f83b9ac1d3eac2c46e7d64a1f121f93ead497073f19dd65bf2d526676e251a90	{"symbol":"_RINvMs6_NtCs1lJFy7o6pGX_9hashbrown3rawINtB6_8RawTableTNtNtCscHgRw1M2fX5_5alloc6string6StringINtNtBU_4sync3ArcINtNtNtNtCs6ZjlLoI6YmX_3std4sync6poison5mutex5MutexNtNtCs3JBA3HkGT3V_9host_play6memory4SeedEEEE14reserve_rehashNCINvNtB8_3map11make_hasherBQ_B1s_NtNtNtB1S_4hash6random11RandomStateE0EB2C_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f870549f971c3bcb0266c54168876e3b941e296b68ef3968f60776e671e57a5e	{"symbol":"_RNvMs_NtNtCseoayFEFQqjH_6client6config8seq_typeNtB4_7SeqType6unpack","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f8c914624c504630d8f4a0733009037852a92382bb7f7259cf04ddb9e6203a8e	{"symbol":"_RINvMs6_NtCs1lJFy7o6pGX_9hashbrown3rawINtB6_8RawTableTNtNtCscHgRw1M2fX5_5alloc6string6StringINtNtBU_4sync3ArcNtCs3JBA3HkGT3V_9host_play7SlotArmEEE14reserve_rehashNCINvNtB8_3map11make_hasherBQ_B1s_NtNtNtCs6ZjlLoI6YmX_3std4hash6random11RandomStateE0EB1L_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f9207cfc984e24790b1f723160fcbad90f6d2f42d19a3793c8eeec7728599696	{"symbol":"_RNvMs1_NtCs5bJpdm632qa_9deno_core3opsNtB5_7OpState3new","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
f92691b8fcb9335ba25ffa7d572b8bae47cae774807f6184a21068f809b682dc	{"symbol":"_RNvCs50mG4W4lMfe_8scenario16thiever_scenario","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fa039c0d77f6af567a3ecd02aa6d622f01dc7ec982c194bd38ebb79f275493c9	{"symbol":"v8::internal::RootIndexMap::RootIndexMap(v8::internal::Isolate*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fb1f2048ee8be5f0ce92f2450771c5f3eeface13bd03baa01cd9ea4f1562a114	{"symbol":"v8::internal::Heap::ConfigureHeap(v8::ResourceConstraints const&, v8::CppHeap*)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fc2da8fba9e079d471b644a9b1c677eca407d7961f4c0267bb332715e144686d	{"symbol":"__cxa_thread_atexit_impl","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fccd6d321448cd6050d09573da25171f686eb8a0e4780ebda2a03d268ee5c9f6	{"symbol":"v8::internal::GlobalHandles::Node*& std::__Cr::vector<v8::internal::GlobalHandles::Node*, std::__Cr::allocator<v8::internal::GlobalHandles::Node*> >::emplace_back<v8::internal::GlobalHandles::Node* const&>(v8::internal::GlobalHandles::Node* const&)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fdac19feaa989c5e391325e4cf4b8ef712350f0915fab727d39069b3bc23d6ac	{"symbol":"v8::internal::ThreadIsolation::RegisterJitPage(unsigned long, unsigned long)","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fe0773d0ade3ed06a6aaf70237567dbf9d1e8f26fe9c3ce8f63614be3581bb13	{"symbol":"_RINvXs0_NtNtNtCsc36rpYXAlPq_4core4iter8adapters3mapINtB6_3MapINtNtNtBc_3ops5range5RangejENCNvMs1_NtCsjCVkXGB5m1G_3api8snapshotNtB1x_12GameSnapshot12rebuild_stat0ENtNtNtBa_6traits8iterator8Iterator4folduNCINvNvB2A_8for_each4callNtB1x_8StatViewNCINvMsj_NtCscHgRw1M2fX5_5alloc3vecINtB41_3VecB3D_E14extend_trustedBN_E0E0EB1z_","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
fe8516566119313a78bf2085ac61ec31be0be907f3c67d2099889056ac35db03	{"symbol":"_RINvXNtNtCscHgRw1M2fX5_5alloc3vec14spec_from_elemNtNtB7_6string6StringNtB3_12SpecFromElem9from_elemNtNtB7_5alloc6GlobalECseoayFEFQqjH_6client","file":"","line":0,"domain":"allocator_or_native_boundary","ownership":"unknown","anchor":null}
